Longitude,Latitude,1976-1977,1978-1979,1980-1981,1982-1983,1984-1985,1986-1987,1988-1989,1990-1991,1992-1993,1994-1995,1996-1997,1998-1999,2000-2001,2002-2003,2004-2005,2006-2007,2008-2009,2010-2011,2012-2013,2014-2015,2016-2017
159,23,0.0381,-0.1429,-0.0384,-0.1544,0.0504,-0.1458,0.2632,-0.0913,-0.1772,-0.0333,0.132,0.758,0.6373,0.2814,0.2584,0.2754,0.6166,0.1061,0.3423,0.2812,0.5254
159,21,0.0126,-0.1882,-0.0609,-0.2452,0.1502,-0.1153,0.2603,-0.1467,-0.2208,-0.0101,0.1974,0.6769,0.6253,0.2458,0.2704,0.291,0.6104,0.1394,0.4218,0.372,0.4773
159,-7,-0.1275,0.0934,0.0954,0.1003,0.2483,0.0684,0.215,0.3946,-0.3438,0.3045,0.2967,0.4098,0.6235,0.617,0.4458,0.5024,0.3805,0.5187,0.7332,0.6457,0.7906
159,33,-0.3002,0.2611,0.0965,-0.1858,-0.4211,-0.3549,0.3214,0.5482,-0.3776,0.0978,-0.364,1.0147,0.6131,0.6114,0.29,-0.0338,0.3928,0.4807,0.0676,0.0338,0.3925
159,19,-0.0305,-0.2191,-0.0783,-0.3709,0.2184,-0.0972,0.2349,-0.1503,-0.3026,0.0337,0.2574,0.5484,0.5634,0.2482,0.2725,0.3357,0.5898,0.2034,0.5082,0.4519,0.4313
159,25,0.0784,-0.0655,-0.0017,-0.1209,-0.1751,-0.1892,0.2215,0.0615,-0.2584,-0.0695,0.0131,0.7615,0.5579,0.377,0.1869,0.2364,0.5386,0.1304,0.2495,0.1737,0.5548
159,-19,0.3344,0.0568,0.148,0.0645,0.1932,0.163,0.4816,0.2323,-0.1098,0.1824,0.4072,0.8858,0.5533,0.5987,0.4581,0.223,0.5271,0.635,0.4007,0.5218,0.8603
159,31,-0.2856,0.095,0.0419,-0.1149,-0.478,-0.1914,0.3004,0.3481,-0.4196,-0.0822,-0.4496,0.9529,0.5355,0.5305,0.2261,0.0023,0.3643,0.4078,-0.2388,-0.0507,0.388
159,45,-0.084,-0.1442,0.0101,0.1469,0.114,0.0412,0.4139,0.6368,0.2151,0.7107,0.3449,0.6665,0.5274,0.38,0.527,0.2889,1.0309,1.0528,0.7506,0.4238,0.4643
159,-47,0.205,0.2715,0.259,0.0326,0.4728,0.3783,0.2498,0.2041,-0.1144,-0.2559,0.0354,0.2611,0.524,0.3374,0.3287,0.0652,0.1499,0.2922,0.5278,0.2129,0.6685
159,37,0.1939,0.4295,0.2807,-0.2273,-0.5557,-0.7048,0.3834,0.5969,-0.1172,0.4167,-0.3509,0.7636,0.5214,0.6125,0.5437,-0.1575,0.7465,0.909,0.6175,0.2677,0.4558
159,-53,0.1971,0.4309,0.4975,-0.0626,0.7075,0.6218,0.4336,0.1011,0.228,-0.0991,0.283,0.3081,0.5147,0.4515,0.2385,0.1118,0.1514,0.3544,0.447,0.3156,0.6425
159,-5,-0.2924,0.051,0.1846,0.1047,0.1569,0.0823,0.0735,0.4369,-0.2241,0.353,0.2855,0.2111,0.4938,0.572,0.5298,0.5401,0.3274,0.3397,0.6559,0.66,0.8395
159,-33,0.426,0.3431,0.303,0.4593,0.037,0.3018,0.507,0.2466,0.3126,0.3119,0.6047,1.0222,0.4905,0.5985,0.9196,0.5662,0.5289,1.0044,0.3806,0.874,0.9939
159,35,-0.085,0.3645,0.2005,-0.2301,-0.3976,-0.5482,0.3454,0.6127,-0.2971,0.2919,-0.2858,0.8864,0.4835,0.5606,0.4165,-0.0832,0.5312,0.6544,0.395,0.1327,0.3988
159,17,-0.1049,-0.2279,-0.0864,-0.4803,0.238,-0.0866,0.2095,-0.0856,-0.3833,0.0999,0.3092,0.3983,0.4653,0.2878,0.2937,0.4087,0.5616,0.2902,0.5727,0.5015,0.4065
159,27,0.0624,-0.0389,-0.0132,-0.1103,-0.3913,-0.1555,0.2068,0.1391,-0.3708,-0.1592,-0.1579,0.7689,0.4451,0.3812,0.2136,0.1345,0.4343,0.2469,0.0207,0.1272,0.4203
159,59,-0.5143,-0.0804,0.2766,0.1444,0.1546,0.1944,0.4749,0.8231,-0.4468,1.0547,1.4672,-0.3776,0.4432,1.4514,1.0313,1.249,1.0385,1.1896,1.2872,1.4751,1.8459
159,-59,0.4598,0.5678,0.6247,0.199,0.4683,0.8595,0.5769,0.1796,0.7788,0.3788,0.5996,0.2349,0.4382,0.9908,0.8343,0.3126,0.6297,0.6363,0.4885,0.2853,0.6401
159,-51,0.1327,0.274,0.3565,-0.0443,0.502,0.453,0.4025,0.2145,0.1074,-0.1107,0.1755,0.1145,0.4179,0.4171,0.2045,-0.0084,0.1005,0.3349,0.4895,0.2611,0.6321
159,-61,0.3352,0.5152,0.7126,0.2558,0.381,0.8584,0.5075,0.3014,0.7501,0.3335,0.5353,0.184,0.4156,0.827,0.8136,0.2699,0.5831,0.5818,0.4408,0.234,0.5838
159,-55,0.2871,0.5415,0.5965,0.0398,0.7501,0.751,0.4248,-0.0083,0.35,-0.1025,0.3543,0.3353,0.3991,0.6066,0.3158,0.1486,0.2194,0.3325,0.3419,0.24,0.6172
159,15,-0.2241,-0.2127,-0.062,-0.453,0.202,-0.0314,0.2802,0.0675,-0.4021,0.1885,0.4012,0.2545,0.3935,0.3322,0.3809,0.4431,0.4764,0.3672,0.6176,0.5351,0.4636
159,-77,-1.0815,-0.8233,0.7005,-0.1906,0.3454,0.4072,1.0309,0.6404,0.0953,-0.2411,0.7648,0.3423,0.3933,0.5894,-0.0284,1.0819,0.9361,1.3601,1.2611,0.7784,0.6749
159,-21,0.3415,0.1285,0.2779,0.0652,0.0879,0.2496,0.426,0.2065,-0.0584,0.1633,0.3617,0.9002,0.3932,0.622,0.5017,0.1778,0.487,0.5796,0.3331,0.5583,0.8768
159,29,-0.0805,-0.0059,0.0086,-0.1097,-0.4624,-0.123,0.2551,0.193,-0.4207,-0.1723,-0.3374,0.8478,0.3892,0.4061,0.2508,0.0565,0.3754,0.3557,-0.2341,0.0229,0.3315
159,-49,0.1266,0.2698,0.3149,0.0753,0.4589,0.3817,0.3199,0.2812,-0.0198,-0.2307,0.073,0.1419,0.3886,0.3507,0.2608,-0.0164,0.1463,0.2753,0.515,0.2546,0.6203
159,-79,-1.0467,-0.9008,0.6662,-0.2617,0.3175,0.2752,1.034,0.5984,0.0614,-0.268,0.7206,0.251,0.3787,0.598,-0.0447,1.0472,0.8629,1.329,1.2243,0.7354,0.6159
159,-75,-0.9679,-0.6128,0.7877,-0.1163,0.313,0.4923,0.9325,0.6398,0.0824,-0.2478,0.7244,0.3261,0.3407,0.5187,-0.0248,1.037,0.9397,1.3112,1.1999,0.7418,0.6859
159,-3,-0.3981,0.0574,0.3318,0.0949,0.0916,0.1391,0.0349,0.4207,-0.1274,0.3635,0.2401,0.0293,0.3372,0.5418,0.5623,0.5113,0.2193,0.1759,0.5672,0.6252,0.8665
159,-81,-1.0054,-0.8901,0.6507,-0.3093,0.2925,0.1702,0.9998,0.5667,0.0295,-0.2936,0.6686,0.1672,0.3354,0.5873,-0.0415,0.9828,0.8215,1.2866,1.1837,0.7052,0.5856
159,5,-0.3663,0.1598,0.4612,0.0575,0.1426,0.2171,0.3087,0.2533,-0.1122,0.2881,0.3322,0.0456,0.3269,0.3867,0.5162,0.3735,0.2233,0.2838,0.424,0.5389,0.8295
159,13,-0.3325,-0.1235,0.1038,-0.2863,0.1333,0.0047,0.3073,0.2017,-0.3618,0.2221,0.4395,0.1024,0.3159,0.3292,0.4453,0.4224,0.3473,0.352,0.5482,0.5637,0.5455
159,3,-0.3293,0.1674,0.5336,0.0571,0.1614,0.2608,0.2155,0.3165,-0.0857,0.332,0.3638,-0.0882,0.3005,0.4423,0.6031,0.4208,0.1888,0.2084,0.4585,0.6187,0.855
159,-57,0.4098,0.5217,0.5861,0.0574,0.5529,0.8365,0.4837,-0.0125,0.5927,0.1526,0.5127,0.1429,0.2958,0.9163,0.5212,0.1957,0.3749,0.4533,0.3536,0.1537,0.5951
159,-31,0.4082,0.2691,0.3626,0.3968,-0.0433,0.2971,0.3991,0.1014,0.3407,0.3514,0.4642,0.937,0.2688,0.697,0.9851,0.5298,0.4137,0.8441,0.2523,0.8233,0.863
159,7,-0.3737,0.1439,0.3715,-0.0161,0.072,0.1122,0.2881,0.1582,-0.1937,0.1959,0.2595,0.0544,0.2639,0.3053,0.4202,0.3032,0.1937,0.2662,0.3741,0.4515,0.7076
159,47,-0.0654,-0.2734,0.0102,0.2637,0.4328,0.3816,0.449,0.737,0.2911,0.8498,0.9537,0.5359,0.2597,0.2982,0.5922,0.6762,1.007,0.6839,0.8778,0.7211,0.5444
159,-23,0.3227,0.1923,0.3803,0.0709,0.0192,0.3219,0.342,0.1823,-0.0079,0.1756,0.3018,0.909,0.2535,0.6788,0.5788,0.1871,0.4574,0.5482,0.2955,0.6173,0.9086
159,-73,-0.8354,-0.4136,0.8914,-0.0529,0.2385,0.5442,0.7791,0.6024,0.031,-0.2899,0.6372,0.2482,0.2429,0.4155,-0.0673,0.9316,0.8779,1.2061,1.0742,0.6423,0.643
159,11,-0.3547,-0.0315,0.2502,-0.192,0.0631,-0.0276,0.2597,0.1562,-0.3585,0.1616,0.3435,0.0201,0.2331,0.2635,0.4045,0.3356,0.2467,0.2768,0.4336,0.4847,0.5603
159,-27,0.3032,0.2207,0.3936,0.1746,-0.0645,0.2567,0.1755,0.1488,0.2008,0.3242,0.2574,0.8379,0.217,0.7852,0.9682,0.4051,0.3382,0.5984,0.2763,0.815,1.012
159,-25,0.3301,0.2562,0.4061,0.0989,-0.0249,0.294,0.2106,0.1843,0.1119,0.2633,0.2622,0.8792,0.2166,0.7688,0.7893,0.3073,0.4224,0.5821,0.3117,0.7467,1.0169
159,9,-0.3647,0.0794,0.3115,-0.1109,0.0324,0.008,0.2473,0.1157,-0.2949,0.1384,0.254,0.017,0.2099,0.25,0.3769,0.2805,0.1859,0.2438,0.3664,0.4267,0.5978
159,-1,-0.4591,0.1128,0.4705,0.0994,0.0614,0.2895,0.0091,0.4375,-0.0166,0.3902,0.2341,-0.1881,0.2055,0.5733,0.6474,0.4915,0.1159,0.032,0.5192,0.6663,0.8466
159,-29,0.3582,0.2331,0.4084,0.2959,-0.0803,0.2716,0.2482,0.0817,0.2874,0.3542,0.3171,0.8641,0.2005,0.7655,1.0349,0.4629,0.3228,0.6802,0.2404,0.8184,0.8978
159,1,-0.3125,0.1462,0.5093,0.036,0.0929,0.3328,0.0656,0.3714,-0.0352,0.346,0.3069,-0.3121,0.1973,0.5184,0.6788,0.4413,0.0833,0.0311,0.4822,0.676,0.8091
159,-71,-0.6991,-0.2006,1.0241,0.0338,0.1519,0.5703,0.5695,0.5602,-0.03,-0.3467,0.5321,0.1413,0.1352,0.2812,-0.1105,0.7796,0.7638,1.0669,0.8987,0.5281,0.6026
159,57,-0.4543,-0.1038,0.1656,0.1466,0.0885,0.2798,0.4863,0.8618,-0.2395,1.004,1.5342,-0.2544,0.1113,1.3197,1.0872,1.0423,0.998,1.0758,1.2378,1.3392,1.4641
159,-63,-0.1699,0.3442,1.2684,0.3241,0.1668,0.8239,0.0902,0.4429,0.3279,-0.2973,0.1892,-0.268,0.0785,0.2451,0.2555,-0.0305,0.092,0.0742,-0.0246,-0.2516,0.406
159,49,-0.1989,-0.1716,0.0813,0.2537,0.3015,0.4033,0.2732,0.5878,0.2099,0.5958,1.1432,0.3578,0.0051,0.1539,0.4996,0.4981,0.8288,0.4518,0.7857,0.7038,0.535
159,-69,-0.5374,0.0469,1.2281,0.1751,0.0278,0.62,0.2709,0.5196,-0.1002,-0.4602,0.304,-0.1335,-0.0679,0.0414,-0.1426,0.442,0.5045,0.7481,0.5505,0.2696,0.5062
159,-65,-0.2414,0.3502,1.5072,0.4274,0.0346,0.8307,0.0187,0.6631,0.1144,-0.3594,0.0724,-0.5574,-0.1475,0.0068,0.1065,-0.1059,0.165,0.1786,-0.072,-0.3934,0.333
159,55,-0.4041,-0.1241,0.0955,0.1506,0.0453,0.3328,0.5048,0.9068,-0.0154,0.9849,1.551,-0.1095,-0.1805,1.1909,1.149,0.903,0.9709,0.9885,1.186,1.2451,1.2343
159,51,-0.5094,-0.227,0.0836,0.123,0.0785,0.3389,0.1894,0.3622,0.1761,0.4656,1.2432,0.2473,-0.1975,0.097,0.4408,0.3199,0.7844,0.4167,0.5701,0.6191,0.5165
159,53,-0.5418,-0.2288,0.0889,0.0831,0.0061,0.3223,0.35,0.5654,0.141,0.7157,1.4144,0.1313,-0.2644,0.5659,0.7778,0.563,0.8968,0.7015,0.7898,0.8767,0.8183
159,-67,-0.38,0.2502,1.4537,0.3395,-0.067,0.6989,0.0059,0.5304,-0.1546,-0.5516,-0.0084,-0.534,-0.2901,-0.1933,-0.1173,-0.044,0.1937,0.348,0.1066,-0.1421,0.317
159,-89,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
159,-87,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
159,-85,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
159,-83,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
157,67,-0.5551,-0.1117,0.8161,0.1152,0.3983,-0.1469,0.7013,1.002,-0.6486,1.2448,1.1451,-0.5551,1.2043,1.7919,0.9898,2.0478,1.3028,1.6585,1.3337,1.9938,3.0399
157,83,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
157,85,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
157,87,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
157,89,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
157,65,-0.5555,-0.0843,0.7195,0.1333,0.3815,-0.073,0.6356,0.9169,-0.6442,1.2428,1.208,-0.5227,1.1803,1.7629,0.9811,1.8626,1.2609,1.5505,1.3756,1.9002,2.8149
157,69,-0.501,-0.1609,0.8848,0.1081,0.3863,-0.1808,0.7673,1.1131,-0.6179,1.2467,1.0589,-0.5353,1.1602,1.7805,1.0108,2.1661,1.3329,1.7584,1.301,2.0392,3.1101
157,71,-0.3867,-0.238,0.9495,0.1095,0.3669,-0.1884,0.8607,1.2773,-0.5794,1.2499,0.9027,-0.4925,1.087,1.7497,1.0455,2.24,1.3541,1.8856,1.3028,2.0428,3.08
157,-41,0.4825,0.4994,0.3412,0.2916,0.228,0.5248,0.9326,0.4429,0.3374,-0.0398,0.0807,1.1036,1.0839,0.7815,0.8851,0.8213,0.6278,1.071,0.9568,1.0632,1.5902
157,63,-0.5077,-0.0826,0.6258,0.1471,0.3469,0.0048,0.6161,0.8665,-0.6023,1.2477,1.25,-0.446,1.0785,1.6867,0.9879,1.662,1.2492,1.4601,1.4209,1.7912,2.4872
157,-39,0.4922,0.5654,0.3273,0.3191,0.2122,0.5005,0.8531,0.5221,0.4276,0.107,0.2063,1.1624,1.0512,0.8034,0.99,0.9123,0.6151,1.1714,0.9144,1.2277,1.5554
157,75,-0.0344,-0.3248,1.1914,0.2647,0.451,-0.0501,1.0654,1.7512,-0.4284,1.3148,0.6464,-0.281,0.995,1.7401,1.2456,2.337,1.4246,2.2638,1.4568,2.1049,2.9732
157,73,-0.2577,-0.3315,1.0196,0.1203,0.3515,-0.1798,0.9414,1.4784,-0.5557,1.2452,0.7101,-0.4544,0.978,1.7051,1.0898,2.2769,1.3603,2.0293,1.3177,2.0252,3.0085
157,-43,0.3466,0.2469,0.2423,0.209,0.3522,0.3929,0.6892,0.4696,0.2269,-0.056,0.0158,0.8562,0.9598,0.7362,0.6549,0.5812,0.4681,0.8307,0.8655,0.7023,1.4549
157,41,0.3981,0.5481,0.0594,-0.0201,-0.597,-0.3808,0.1621,0.5663,-0.2409,0.1851,-0.455,1.106,0.9353,0.3686,0.3625,-0.1731,0.7518,1.2897,0.894,0.4058,0.6438
157,39,0.6021,0.6768,0.3088,-0.0992,-0.6495,-0.5779,0.3238,0.6261,0.0552,0.4446,-0.2595,1.1068,0.9032,0.803,0.6194,-0.1974,0.7368,1.1748,0.821,0.5127,0.6998
157,-37,0.474,0.4683,0.358,0.3919,0.2126,0.4027,0.6925,0.5833,0.4538,0.294,0.4041,1.116,0.8576,0.685,0.9741,0.8079,0.6115,1.1763,0.8448,1.2263,1.4831
157,61,-0.4824,-0.1002,0.4676,0.1428,0.2573,0.0811,0.5786,0.8306,-0.5304,1.1853,1.3156,-0.3792,0.8143,1.5726,0.9925,1.4287,1.1753,1.3189,1.3864,1.6302,2.0835
157,81,-0.0246,-1.0286,1.1923,0.2066,0.3989,-0.3247,0.6532,1.4588,-0.6787,1.2969,-0.1257,-0.0385,0.7598,0.8874,1.1498,1.7898,1.1966,2.6696,1.7286,1.9631,2.5518
157,-45,0.3476,0.2005,0.3398,0.1408,0.3749,0.3251,0.5475,0.4281,0.0977,-0.1874,-0.0442,0.5392,0.7536,0.6498,0.5066,0.3738,0.2669,0.5834,0.7708,0.5251,1.164
157,-11,0.0329,0.0386,0.1097,0.0491,0.3465,0.051,0.5384,0.1332,-0.547,0.2288,0.2776,0.7179,0.7467,0.5838,0.4027,0.5113,0.6429,0.6874,0.6956,0.4463,0.761
157,79,-0.0228,-0.9561,1.1757,0.2036,0.3529,-0.2906,0.7201,1.564,-0.6735,1.2478,-0.0654,-0.1491,0.7332,0.9579,1.1193,1.8369,1.1522,2.5794,1.597,1.9448,2.5398
157,43,-0.0026,0.0537,-0.0559,0.0983,-0.1382,-0.0871,0.3842,0.5823,-0.0049,0.4361,-0.1681,0.827,0.7283,0.2739,0.5423,0.0909,0.9967,1.1944,0.6423,0.2937,0.5444
157,-9,-0.0121,0.0729,0.1232,0.0246,0.3318,0.0345,0.4268,0.2285,-0.524,0.2838,0.2701,0.6654,0.7279,0.589,0.4231,0.5438,0.5643,0.6576,0.7414,0.5223,0.7977
157,-13,0.0414,-0.0098,0.1157,0.0843,0.3618,0.0893,0.5554,0.1098,-0.4284,0.2047,0.3099,0.7435,0.7237,0.6041,0.4164,0.5065,0.6843,0.6752,0.6458,0.4544,0.7532
157,77,-0.0785,-0.717,1.0777,0.1434,0.2362,-0.2219,0.8399,1.7667,-0.5752,1.0557,0.235,-0.2809,0.721,1.2635,1.0739,2.0075,1.1299,2.3098,1.3142,1.8827,2.5689
157,-35,0.5407,0.472,0.372,0.4707,0.1794,0.4129,0.6169,0.526,0.4704,0.4473,0.6388,1.0925,0.6757,0.6121,0.9961,0.7278,0.6504,1.1952,0.6992,1.157,1.3329
157,-15,0.1465,-0.0212,0.17,0.1215,0.4172,0.1357,0.5556,0.1559,-0.2493,0.2419,0.36,0.8449,0.6721,0.6506,0.4612,0.4666,0.6564,0.6616,0.5789,0.5077,0.8158
157,-7,-0.1178,0.0562,0.1686,0.0186,0.2921,0.0448,0.2696,0.3413,-0.4004,0.3392,0.2855,0.5306,0.6665,0.596,0.4683,0.5709,0.4755,0.5715,0.7418,0.6042,0.8469
157,33,-0.2645,0.3167,0.1601,-0.2152,-0.3116,-0.3768,0.224,0.6396,-0.4402,0.1532,-0.3021,1.0972,0.6647,0.6505,0.3109,-0.0889,0.3662,0.4448,0.1201,0.0684,0.4058
157,-17,0.3002,0.0385,0.2084,0.1885,0.3612,0.2078,0.5292,0.2432,-0.0963,0.2768,0.437,0.9404,0.6602,0.6813,0.5067,0.3365,0.6233,0.7026,0.5501,0.5466,0.9092
157,37,0.3879,0.4988,0.3727,-0.1085,-0.3946,-0.5909,0.3412,0.6171,-0.1342,0.4725,-0.2231,0.9565,0.6159,0.7503,0.6418,-0.1948,0.6723,0.9141,0.6413,0.3497,0.6616
157,23,0.0132,-0.1688,-0.0359,-0.1303,-0.0356,-0.124,0.2461,-0.1161,-0.188,0.0487,0.1088,0.7945,0.5943,0.2713,0.2399,0.2593,0.606,0.0566,0.3265,0.2442,0.5494
157,31,-0.2908,0.1365,0.0722,-0.107,-0.425,-0.2489,0.2342,0.3668,-0.4317,-0.0445,-0.4264,1.0487,0.5894,0.5403,0.2535,-0.0405,0.3218,0.3851,-0.2661,-0.0528,0.3504
157,21,-0.017,-0.2003,-0.0622,-0.2162,0.0928,-0.0934,0.2676,-0.1696,-0.223,0.0479,0.1784,0.7165,0.5859,0.2512,0.2489,0.2784,0.5969,0.1048,0.38,0.3257,0.4861
157,-5,-0.2382,0.0005,0.2573,0.027,0.2316,0.0731,0.153,0.4123,-0.264,0.3736,0.2965,0.3401,0.5655,0.5871,0.5174,0.5747,0.3909,0.4438,0.6903,0.6321,0.8942
157,59,-0.4139,-0.0988,0.3537,0.1705,0.2038,0.1814,0.605,0.8766,-0.3725,1.1608,1.3956,-0.2638,0.5602,1.4898,1.0436,1.2513,1.1568,1.2467,1.3926,1.5376,1.7393
157,-19,0.388,0.1557,0.2988,0.2132,0.2558,0.3104,0.4923,0.2562,-0.007,0.2619,0.4667,0.9706,0.5588,0.6942,0.5523,0.2518,0.5855,0.6757,0.4961,0.5896,0.9563
157,35,0.0325,0.4254,0.2937,-0.1943,-0.2288,-0.4914,0.2643,0.7103,-0.3815,0.358,-0.1743,1.0198,0.5406,0.6474,0.4619,-0.1419,0.5053,0.6141,0.4944,0.2104,0.5285
157,19,-0.0445,-0.2158,-0.0704,-0.3308,0.1972,-0.079,0.269,-0.17,-0.2869,0.0656,0.2422,0.5888,0.5325,0.2645,0.2554,0.3237,0.5887,0.1888,0.4626,0.4106,0.4318
157,-47,0.2105,0.1781,0.3427,0.0961,0.3763,0.2776,0.4406,0.3604,-0.0121,-0.3088,-0.0365,0.2222,0.5097,0.4184,0.3345,0.1617,0.1519,0.3145,0.6144,0.2849,0.7557
157,25,0.0861,-0.1178,0.0059,-0.0875,-0.2282,-0.2154,0.2066,0.057,-0.2573,-0.0134,-0.0248,0.7818,0.4917,0.358,0.1971,0.2191,0.5505,0.077,0.2617,0.1739,0.5631
157,-33,0.52,0.3854,0.3491,0.4955,0.1055,0.4522,0.5328,0.3516,0.5119,0.4871,0.6893,1.0394,0.4702,0.6888,1.0568,0.6838,0.6399,1.1342,0.4869,1.0432,1.1082
157,17,-0.0938,-0.2075,-0.0496,-0.426,0.2397,-0.0653,0.256,-0.1054,-0.3487,0.1252,0.3039,0.4452,0.4569,0.3049,0.2868,0.3957,0.5844,0.2959,0.5575,0.4774,0.42
157,-3,-0.3065,-0.035,0.3748,0.0396,0.1757,0.1194,0.1293,0.4161,-0.1803,0.3839,0.2786,0.1558,0.435,0.5669,0.5564,0.5621,0.3065,0.3029,0.617,0.6098,0.9224
157,-21,0.4406,0.2848,0.4044,0.2238,0.187,0.4367,0.4289,0.2461,0.0724,0.2852,0.4526,0.9811,0.4342,0.7649,0.6288,0.2625,0.5742,0.6423,0.469,0.6703,1.0031
157,-53,0.2143,0.362,0.4369,-0.1662,0.6942,0.5569,0.5036,0.072,0.3984,0.0207,0.2958,0.366,0.4155,0.6066,0.2317,0.1375,0.0979,0.4275,0.4872,0.341,0.6738
157,15,-0.2336,-0.1806,0.0346,-0.3841,0.2177,-0.0149,0.3189,0.0608,-0.3584,0.2218,0.4136,0.3158,0.4144,0.3573,0.3897,0.4519,0.5193,0.4025,0.6535,0.5375,0.4966
157,-51,0.1042,0.2614,0.3217,-0.0649,0.5429,0.3851,0.5567,0.2235,0.2773,-0.0216,0.1472,0.2763,0.4037,0.5479,0.2146,0.0554,0.1072,0.408,0.5344,0.3353,0.6853
157,45,-0.1144,-0.1387,-0.1057,0.0457,0.1247,0.0719,0.3822,0.6332,0.1633,0.6296,0.4236,0.7083,0.4021,0.2522,0.5539,0.3486,0.9915,0.8876,0.651,0.449,0.4863
157,29,-0.0921,-0.0106,0.004,-0.0562,-0.4418,-0.1962,0.2236,0.186,-0.4259,-0.1632,-0.334,0.9614,0.4011,0.3889,0.2765,0.0229,0.3462,0.3163,-0.2892,0.0017,0.2898
157,-77,-1.0815,-0.8233,0.7005,-0.1906,0.3454,0.4072,1.0309,0.6404,0.0953,-0.2411,0.7648,0.3423,0.3933,0.5894,-0.0284,1.0819,0.9361,1.3601,1.2611,0.7784,0.6749
157,-49,0.0941,0.2172,0.2976,0.0649,0.4253,0.2742,0.5171,0.3646,0.1191,-0.1771,0.0398,0.1883,0.3928,0.455,0.2606,0.1087,0.1922,0.3358,0.6041,0.3081,0.7046
157,27,0.0651,-0.0935,-0.0312,-0.0639,-0.3917,-0.2227,0.1917,0.1423,-0.3774,-0.1398,-0.1766,0.8316,0.3917,0.3618,0.2475,0.1109,0.428,0.1893,-0.004,0.121,0.3945
157,-79,-1.0467,-0.9008,0.6662,-0.2617,0.3175,0.2752,1.034,0.5984,0.0614,-0.268,0.7206,0.251,0.3787,0.598,-0.0447,1.0472,0.8629,1.329,1.2243,0.7354,0.6159
157,5,-0.3361,0.1353,0.4141,0.0437,0.1697,0.1776,0.356,0.2155,-0.1282,0.3099,0.3526,0.1103,0.3434,0.3807,0.5012,0.3847,0.2601,0.3375,0.4548,0.5245,0.8463
157,-75,-0.9679,-0.6128,0.7877,-0.1163,0.313,0.4923,0.9325,0.6398,0.0824,-0.2478,0.7244,0.3261,0.3407,0.5187,-0.0248,1.037,0.9397,1.3112,1.1999,0.7418,0.6859
157,-81,-1.0054,-0.8901,0.6507,-0.3093,0.2925,0.1702,0.9998,0.5667,0.0295,-0.2936,0.6686,0.1672,0.3354,0.5873,-0.0415,0.9828,0.8215,1.2866,1.1837,0.7052,0.5856
157,-23,0.4548,0.3805,0.4849,0.2275,0.15,0.5253,0.3443,0.2304,0.1389,0.3331,0.4094,0.972,0.3292,0.8585,0.7222,0.3361,0.5721,0.6259,0.4659,0.7637,1.0522
157,13,-0.3483,-0.0777,0.2404,-0.2498,0.1375,-0.0015,0.3298,0.1745,-0.3549,0.2318,0.4281,0.1389,0.3267,0.3275,0.4419,0.4219,0.3802,0.3789,0.5752,0.5305,0.5442
157,3,-0.3176,0.1578,0.4848,0.0402,0.2048,0.2164,0.2744,0.2629,-0.1152,0.3362,0.3928,-0.0216,0.3257,0.429,0.5577,0.4372,0.2212,0.2685,0.4775,0.5951,0.8859
157,-1,-0.3518,0.0232,0.4467,0.0571,0.1347,0.2393,0.1071,0.4059,-0.0841,0.3892,0.2726,-0.0622,0.305,0.5745,0.611,0.5428,0.2005,0.1524,0.5551,0.6276,0.9029
157,-55,0.3151,0.4493,0.5298,-0.128,0.7083,0.6258,0.4977,0.0128,0.4754,-0.0021,0.4101,0.264,0.2965,0.7357,0.3138,0.2032,0.2025,0.3956,0.409,0.2574,0.6502
